Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
a3,com.nonononoki.alovoa.rest,DonateController,filterRecentModel,10,2,2,62,0,com.nonononoki.alovoa.service.AuthService,com.nonononoki.alovoa.service.AuthService; com.nonononoki.alovoa.service.DonateService
a3,com.nonononoki.alovoa.rest,DonateController,receivedKofi,5,1,2,75,0,com.nonononoki.alovoa.service.DonateService,com.nonononoki.alovoa.service.DonateService
a3,com.nonononoki.alovoa.rest,DonateController,receivedBmac,6,1,2,83,0,com.nonononoki.alovoa.service.DonateService,com.nonononoki.alovoa.service.DonateService
a3,com.nonononoki.alovoa.rest,UserController,post,2,1,0,41,0,,
a3,com.nonononoki.alovoa.rest,UserController,deleteAccount,3,1,0,46,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteAccountConfirm,3,1,1,51,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,getUserdata,3,1,1,57,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,onboarding,3,1,1,65,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteProfilePicture,3,1,0,70,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateProfilePicture,6,2,1,75,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateVerificationPicture,6,2,1,83,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,upvoteVerificationPicture,3,1,1,91,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,downvoteVerificationPicture,3,1,1,98,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,getAudio,3,1,1,105,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteAudio,3,1,0,112,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateAudio,6,2,2,117,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateDescription,3,1,1,126,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateIntention,3,1,1,131,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateMinAge,3,1,1,136,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateMaxAge,3,1,1,141,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updatePreferedGenders,3,1,2,146,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService; com.nonononoki.alovoa.Tools
a3,com.nonononoki.alovoa.rest,UserController,updateMiscInfo,3,1,2,151,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService; com.nonononoki.alovoa.Tools
a3,com.nonononoki.alovoa.rest,UserController,addInterest,3,1,1,156,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteInterest,3,1,1,161,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,interestAutocomplete,3,1,1,166,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateAccentColor,3,1,1,171,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateUiDesign,3,1,1,176,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateZodiac,3,1,1,181,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateUnits,3,1,1,186,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,addImage,6,2,1,191,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService; com.nonononoki.alovoa.Tools
a3,com.nonononoki.alovoa.rest,UserController,deleteImage,3,1,1,199,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,likeUser,3,1,1,204,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,hideUser,3,1,1,210,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,blockUser,3,1,1,217,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,unblockUser,3,1,1,224,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,reportUser,3,1,2,231,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,newAlert,3,1,0,238,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,newAlert2,3,1,1,243,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,newMessage,3,1,0,248,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
